행정동_코드,행정동_코드_명,당월_매출_금액,당월_매출_건수,총매출건수,2030_매출건수,피크타임_매출비중,시간대추천,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,집계_기간수,분기별_매출안정성,2030_매출비율,객단가,새벽_매출비중,오전_매출비중,점심_매출비중,오후_매출비중,저녁_매출비중,심야_매출비중
11440690,망원1동,1832692552.5,235009.75,230532.5,145463.25,0.3219301692647343,14~17,2720.25,68777.75,76685.5,35209.75,32386.0,14753.25,22288839.75,623652617.0,573291310.75,250034620.0,213524081.5,87396819.0,20708208.5,137859390.0,543954209.25,587080182.0,445412916.25,97677646.5,4,0.9000706899549242,0.6309880385628924,7798.368163448537,0.011299335762428706,0.07522232237586397,0.29680603465539535,0.32033751716792663,0.24303744544735906,0.053297344591026266
11440700,망원2동,625716658.5,85312.5,82863.25,42891.75,0.31818358449441986,14~17,781.25,16879.5,26012.25,16047.5,16333.75,6809.0,4975360.0,132657880.0,183640575.25,108459901.0,111395695.75,53773215.0,3967909.25,58866598.5,190261165.25,197690144.0,139276838.0,35654003.5,4,0.9031069362451779,0.5176208994940459,7334.407718681318,0.006341383429861169,0.09407868194066947,0.3040692023544711,0.3159419544205726,0.22258770980124065,0.05698106805318497
11440710,연남동,4444489104.75,371499.0,361747.75,264000.25,0.38149249529458046,14~17,8443.5,136065.0,127935.25,47527.5,31691.5,10085.0,115671944.0,1809883615.75,1320752187.5,492397251.75,409538453.0,142153006.75,13144189.0,210854996.5,1106064361.75,1694417480.0,1285454509.5,134553568.0,4,0.9674515075282087,0.729790993862436,11963.663710400297,0.0029574128072340842,0.04744189748933145,0.2488619806870278,0.381240102082624,0.289224358346651,0.03027424858713172
11440720,성산1동,788400741.75,103712.0,96221.5,47550.0,0.4154537507157655,11~14,1139.75,16162.25,31387.75,24964.25,16063.75,6503.75,5533066.25,109303944.0,214472104.25,178787228.5,112562692.25,54410725.75,466272.75,117912285.0,327174751.75,236294087.25,97744991.5,8808353.5,4,0.9391064100760619,0.49417230036946,7601.827577811632,0.0005914159199863538,0.14955882047786012,0.41498534238282886,0.29971317216863846,0.12397881727386136,0.011172431776824872
11440730,성산2동,1317740188.25,206256.75,201517.0,95585.75,0.4037604101936284,11~14,1439.25,33279.25,62306.5,46287.0,36798.0,21407.0,6681721.25,156661764.25,325896479.0,276252060.75,202426823.25,132539820.5,0.0,195420715.0,554744907.0,344790623.25,203196551.75,19587391.25,4,0.8851398065685558,0.47433094974617523,6388.8342478488585,0.0,0.1482998824370112,0.4209820053653509,0.261652961884613,0.1542007700469782,0.014864380266046728
11440740,상암동,6564225556.25,854115.25,704079.5,408952.5,0.44118394637381053,11~14,2707.5,135283.5,273669.0,159906.75,101450.25,31062.5,13839557.25,740711702.0,1620639318.0,1011564987.0,631591704.5,199950548.0,23317985.25,1490528114.5,2890904331.5,1228081370.0,738930759.25,192462995.75,4,0.9063361552319233,0.5808328462907952,7685.409616852058,0.003552282756005883,0.2270683878436844,0.4404029548843704,0.1870870157456284,0.11256937363257444,0.029319985137736482
11470510,목1동,3974130296.0,696810.5,675940.25,239394.25,0.2993429379608712,11~14,28372.5,108259.25,131135.0,199382.5,169258.25,39532.75,131494534.75,585510350.25,756614854.25,1097072459.0,895565538.0,244022837.0,36624376.75,650479780.75,1188369068.75,930241994.5,935183746.75,233231328.5,4,0.9284491549547712,0.3541648096854715,5703.31574509856,0.009215696019544901,0.16367852392879872,0.2990261969885851,0.23407435720874512,0.2353178373872823,0.05868738846704386
11470520,목2동,376959401.5,59326.0,58244.5,34314.5,0.2289818787745938,11~14,342.5,9507.25,24807.25,9554.0,8999.75,5033.75,3807809.5,78065271.0,142722397.0,59114977.0,56282566.0,27846037.5,44257497.75,47234012.25,86104777.25,64168382.5,75405969.5,59788762.25,4,0.897901534287305,0.5891457562516632,6354.0336698917845,0.11740653654979871,0.12530265079487612,0.22841923270084563,0.1702262425201776,0.20003737590823822,0.1586079615260637
11470530,목3동,522298493.0,116408.0,116244.5,53533.5,0.3044541652447917,11~14,1784.25,19013.75,34519.75,24799.0,21802.0,14325.75,7796471.75,82927034.75,153026354.75,112464454.25,98686428.75,64608548.75,0.0,83192871.75,159119562.75,137177934.25,128093831.75,14714292.5,4,0.922270427892507,0.46052501408668794,4486.792084736444,0.0,0.15928223585741802,0.30465254042002377,0.2626427916000133,0.24525024189568168,0.028172190226863243
11470540,목4동,92716613.25,15724.5,15341.25,6385.25,0.35398041117366774,11~14,202.0,1875.25,4510.0,3680.25,3739.75,1334.0,972026.5,13647068.5,26475547.0,21565260.25,18371223.75,8084061.5,0.0,12093805.0,32877160.5,26335158.75,19395894.25,2014594.75,4,0.9406075624725925,0.41621445449360384,5896.315510827053,0.0,0.130438381818266,0.35459837614377054,0.28403926574615257,0.20919545667291725,0.02172851961889365
11470550,목5동,1021487888.0,219972.5,217318.0,55427.5,0.2867816726491088,11~14,12662.0,23805.25,31622.25,79516.75,51526.75,18185.0,51968199.0,99708857.5,145769758.75,379414782.0,240209651.0,86406976.0,0.0,155916740.75,292869718.75,273377593.25,250407161.25,48916674.0,4,0.89651741621944,0.2550525037042491,4643.707227039744,0.0,0.15263689621937054,0.28670894896602045,0.26762685731423963,0.24513962837119807,0.047887669129171306
11470560,신월1동,129466784.5,22599.0,22430.5,8799.0,0.31343970836539375,11~14,54.75,2646.0,6153.0,6139.5,4205.75,3231.5,340310.0,13150160.5,32092058.25,35856162.0,21705427.25,23368325.0,20545.0,17241207.0,39501407.0,39511170.75,29343932.0,3848522.75,4,0.918246778926202,0.3922783709681015,5728.872273109429,0.00015868935093541308,0.13317089063874912,0.30510842725069764,0.3051838423468376,0.22665220360053046,0.029725946812249746
11470570,신월2동,140589691.25,14435.5,14276.25,5405.0,0.26171513158138665,11~14,29.5,1468.5,3936.5,4113.75,3185.25,1542.75,393644.25,14702159.25,38742630.5,40832822.0,29585157.75,13508970.75,431370.25,13791385.25,36844334.25,30173088.75,30056471.25,29293041.5,4,0.9182563643284992,0.3786008230452675,9739.16326071144,0.003068292178214738,0.09809670344517525,0.2620699563560639,0.21461807392652624,0.2137885856549244,0.20835838843909546
11470580,신월3동,195501711.75,41354.25,41214.25,15470.25,0.285192054254499,11~14,312.75,3918.25,11552.0,10056.5,9973.0,5401.75,1485611.5,19895381.75,52082823.5,43273305.5,43936007.5,32444407.5,2539.0,37011280.5,55616764.0,50298239.0,45551320.75,7021568.5,4,0.9132177454466284,0.3753616770898415,4727.487785415042,1.2987098564368452e-05,0.18931435519771095,0.2844822354861044,0.2572777422241675,0.23299704305530206,0.035915636938150745
11470590,신월4동,206851617.75,41020.0,40947.25,13822.75,0.3208192532954548,11~14,480.5,3868.25,9954.5,12446.5,8471.5,5726.0,2251096.5,20043888.25,47574553.0,60425999.0,42449963.25,30375937.0,0.0,34546357.5,66256861.5,54642929.75,45819523.5,5585945.5,4,0.9511187440593794,0.3375745623943,5042.701554119942,0.0,0.16701033270018986,0.3203110626868665,0.2641648653482673,0.22150913779836753,0.027004601466308814
11470600,신월5동,330883703.0,71356.75,69752.75,24743.75,0.3020453507987323,11~14,733.75,7990.75,16753.0,14830.5,15070.0,14374.75,2698055.75,33783208.25,66383513.25,65210057.75,64068075.75,72408219.5,1926362.25,80954900.25,99465811.75,81647920.5,53821467.25,13067241.0,4,0.9022168504651099,0.35473511797025925,4637.03438006916,0.005821871045731134,0.24466270026602066,0.3006065600940159,0.24675715292028147,0.1626597706747739,0.039491944999176944
11470610,신월6동,55650748.5,10641.0,10636.5,3865.25,0.2868845034275021,11~14,134.25,1214.75,2650.5,2872.25,2629.25,1135.5,879304.75,7062411.5,13559944.75,15392890.0,12715234.5,5887582.75,0.0,8570643.25,15919218.75,14923503.0,14429595.5,1807788.0,4,0.9288800564844983,0.36339491374042215,5229.841979137299,0.0,0.1540076904805692,0.28605578862968933,0.2681635629752581,0.25928843526695783,0.03248452264752558
11470611,신월7동,106419875.75,18885.5,18838.75,5133.5,0.32466288073587096,11~14,95.0,1477.0,3656.5,3357.75,4687.5,5565.0,473669.5,9625366.5,20456615.0,19279925.0,25082269.5,30397323.75,1394873.5,17569163.5,34478354.5,26715143.25,21468198.5,4794142.5,4,0.9076233472575564,0.272496848251609,5635.004408143814,0.01310726488045162,0.16509287739889134,0.3239841642081602,0.2510352794693993,0.20173109908935408,0.0450493149537435
11470620,신정1동,379934308.0,43677.25,42129.5,13754.5,0.4339451964816683,11~14,549.75,4269.25,9485.25,12459.0,10207.25,5159.0,2654002.75,29867522.5,80367504.5,110257985.75,89133211.0,53999645.75,0.0,57690818.75,164802876.5,84943205.75,69846937.0,2650470.0,4,0.9433156066647799,0.32648144411872915,8698.677412153924,0.0,0.15184419394418047,0.4337667671222784,0.22357340193136757,0.1838395099607588,0.006976127041414749
11470630,신정2동,292171198.25,46274.0,45206.0,13456.0,0.3837995142539948,11~14,771.5,5609.25,7846.75,14294.75,11120.5,5563.25,3088827.25,29834967.75,49364193.75,84244522.25,71346372.5,41636602.75,71328.0,33469398.25,111465579.75,87285643.0,53753318.0,6125931.25,4,0.8857834087933675,0.29765960270760516,6313.938675065911,0.00024413083982004034,0.1145540643652407,0.3815077612633914,0.29874828019602717,0.18397883953641894,0.02096692379910175
11470640,신정3동,1082050843.75,150152.0,147501.5,57338.25,0.28059329995581206,11~14,2481.25,21425.5,35912.75,40324.75,29757.75,17599.5,15339200.5,155957355.5,237881369.0,280063341.25,219113177.25,128870779.0,25191.5,172533739.75,296978632.75,278748075.75,281869956.75,51895247.25,4,0.8517676270021834,0.38872994511920217,7206.36983689861,2.3281253506254196e-05,0.15945067715308087,0.27445903717498027,0.25761088525559406,0.2604960371114724,0.047960082051366176
11470650,신정4동,1011295700.0,155545.25,151369.25,68539.5,0.35700105197849463,11~14,2544.5,24398.75,44140.75,35350.75,31145.0,13789.5,13691613.75,143104938.5,263554274.5,226864252.0,212225185.0,106683694.25,7893018.5,149604892.25,359355513.5,245038061.5,211151080.5,38253133.75,4,0.9042562734734477,0.4527967206021038,6501.617375008237,0.0078048571748104935,0.1479338755717047,0.3553416804798043,0.2423011009539544,0.2087926216832525,0.03782586413647363
11470670,신정6동,427642584.75,72296.25,72079.25,24226.0,0.4514532706617676,11~14,797.5,6883.5,17342.5,22492.25,16672.5,7891.0,3135981.25,39870861.25,109293913.0,122083978.0,108460424.0,42324343.25,0.0,102714317.0,194099238.25,103096281.25,25698946.0,2033802.25,4,0.9020162838651663,0.33610227631391837,5915.141999066342,0.0,0.24018729813834333,0.45388192189388826,0.2410804838584308,0.06009445017040015,0.004755845938937446
11470680,신정7동,1045055759.5,221125.75,213982.75,59028.0,0.3544681428807318,11~14,6161.75,22316.75,36711.25,70262.75,50404.75,28125.5,22478731.5,90763071.25,172738397.25,311838580.5,230922828.75,144739382.5,74814.25,191564368.25,369219567.25,274078140.75,195012565.0,15106304.0,4,0.8784275416040125,0.2758540115967292,4726.069937580765,7.158876387207739e-05,0.18330540405006973,0.35330130846477575,0.26226173891537696,0.18660493780092888,0.014455022004976567
11500510,염창동,2112361173.75,434393.0,410567.25,204647.25,0.3735958765305825,11~14,3697.75,70450.25,134197.0,94523.5,71916.0,35782.75,16336623.75,310082899.75,625103978.25,450753816.75,327659412.75,173713349.25,728540.25,410347933.0,789488089.75,477608303.25,372949172.0,61239135.5,4,0.9245305670254839,0.49845001032108627,4862.7882441706015,0.0003448937894965416,0.19426030836929456,0.37374673401540026,0.22610162939234435,0.17655558937296528,0.02899084506049897
11500520,등촌1동,2460763466.0,331385.5,309955.25,167088.5,0.4155910277367262,11~14,1487.5,49038.75,118049.75,65541.0,48096.5,27741.75,10301218.25,309022942.0,745093293.75,454749388.25,342412948.5,219812217.5,10393384.5,473678382.0,1018673322.75,489391882.0,397896131.0,70730363.75,4,0.8173493580781043,0.5390729790832709,7425.682372946312,0.00422364223282889,0.19249244738258806,0.4139663713416005,0.19887806721850934,0.16169621196741224,0.028743259857060964
11500530,등촌2동,256186268.25,34011.25,33593.5,16250.5,0.2921164245906663,11~14,148.5,5407.75,10842.75,7105.5,5530.5,4558.5,1036523.75,36456593.25,79317821.25,49399547.25,44846091.25,38946294.25,0.0,37353696.75,74754142.0,67969688.75,62919521.0,13189219.75,4,0.9652061543626117,0.4837394138747079,7532.397905104928,0.0,0.14580678740184586,0.29179605335853126,0.2653135517929931,0.2456006773110877,0.05148293013554211
11500535,등촌3동,1088008696.5,180829.0,176779.75,68720.5,0.3188743378254971,11~14,3493.0,21820.0,46900.5,41212.75,36316.75,27036.75,18060014.0,128604634.5,258374699.75,240876164.5,197537419.5,189926343.0,1189237.25,137868184.5,341793924.5,309182331.75,248171100.75,49803917.75,4,0.9210457266614815,0.3887351351045581,6016.782133949753,0.0010930402062278002,0.12671606848686617,0.3141463166604386,0.28417266584780465,0.2280966149887755,0.0457752938098873
11500540,화곡1동,1797925731.25,234775.5,234273.25,134882.5,0.2982833084101853,17~21,2737.25,58534.75,76347.75,42337.0,33992.75,20323.75,21550403.25,443988511.0,561709912.75,310324224.5,277064911.5,171058320.0,4479584.75,145752487.25,469682411.0,489275175.5,536282598.0,152453474.75,4,0.9738764482920773,0.5757486183335059,7658.063687437573,0.0024915293619417684,0.08106702335733647,0.2612357133759109,0.2721331404272375,0.29827850432239594,0.08479408915517739
11500550,화곡2동,47309151.25,6654.0,6515.0,2789.75,0.4108252084326748,14~17,12.75,1145.25,1644.5,2427.75,1028.0,256.75,71002.75,6353054.0,11548549.5,17253032.25,9109920.25,1882311.75,0.0,4563640.75,16917147.75,18228670.25,7516688.0,83004.5,4,0.891518442583304,0.42820414428242515,7109.881462278328,0.0,0.09646422794363702,0.3575872173356735,0.3853096022304987,0.1588844399316929,0.0017545125584978657
11500560,화곡3동,831284047.5,153904.5,152477.25,78761.25,0.29055473055974124,17~21,2718.0,35639.25,43122.0,30211.75,26359.25,14427.0,17558386.0,185489502.75,213947994.5,170173001.75,139956350.75,86626989.75,0.0,111840008.25,218378389.0,219671315.0,236883659.75,44510675.5,4,0.8761997119845918,0.5165442713585141,5401.297866534117,0.0,0.13453886019627967,0.2627000838723541,0.26425541986597545,0.284961151922021,0.05354448414336978
11500570,화곡4동,480020540.75,75760.0,74585.5,30631.25,0.2846139122598241,11~14,921.5,10518.0,20113.25,16491.0,16209.5,10332.25,4189648.5,66968821.0,114826448.5,99685916.0,103178607.25,61399537.25,2376677.5,66657275.0,127690100.0,120059585.0,130015196.0,33221707.25,4,0.8472672075298552,0.41068639346789926,6336.068383711721,0.004951199580515034,0.13886338050420188,0.2660096582544004,0.2501134322552425,0.27085340097500815,0.06920892843063195
11500590,화곡본동,228592861.75,44152.0,43922.25,19234.5,0.29580155358636195,11~14,226.75,7258.75,11975.75,11782.0,8183.25,4495.75,1003014.0,35597712.75,64272122.25,60288470.0,38887092.25,23317727.5,0.0,34846419.75,67587057.75,63137369.0,53958368.75,9063646.5,4,0.9260680055169964,0.4379215545651691,5177.406725629643,0.0,0.15243879219688714,0.2956656530417665,0.2762000900493998,0.23604572923633738,0.03964973547560918
11500591,화곡6동,916484161.75,121891.0,118366.0,59888.0,0.34761252076615917,11~14,1028.25,20874.75,39013.25,24840.5,20226.0,12383.25,6206434.5,134694327.75,269180879.0,187037153.5,150636522.25,111402120.75,9028978.0,121981292.25,317079216.75,194199000.0,214992097.0,59203577.75,4,0.9321132725437571,0.5059561022590947,7518.882950751081,0.009851755629643863,0.13309699975292563,0.345973482121662,0.21189564217801934,0.23458353779892804,0.06459858251882114
11500593,화곡8동,236765117.5,36613.5,36010.5,17225.5,0.3413729141324324,11~14,83.25,5383.5,11842.0,6996.5,6138.25,5567.0,437388.5,31885192.25,69987829.75,39625410.75,41706669.25,48935549.0,321904.25,23231878.0,80941932.5,64178378.5,59267177.75,8823846.5,4,0.8925242806902861,0.47834659335471597,6466.607057506111,0.0013595932263966207,0.09812204705365857,0.3418659528678248,0.2710634876355889,0.25032056400791386,0.03726835520861725
11500603,가양1동,2173068622.25,326682.75,293698.25,166463.5,0.4529787831349318,11~14,1922.75,54955.0,111508.5,60049.25,41579.75,23683.0,10933631.75,311441877.5,652582023.75,388554598.25,251471381.25,138989206.0,4616174.5,347624761.25,984226833.0,417970842.25,347314104.25,71315907.0,4,0.9297250667384019,0.5667841057956593,6651.923379027512,0.002124265406409671,0.1599695277409457,0.4529202727067723,0.19234129929004823,0.15982656999132877,0.03281806486449533
11500604,가양2동,132835857.0,25568.5,25213.75,11993.5,0.3137907994914414,11~14,240.5,3816.5,8177.0,4959.25,4212.0,3808.5,1179827.0,18840517.75,40666631.75,28770161.0,20570348.75,18281295.0,0.0,20225985.0,41720041.75,39046422.25,29868817.0,1974591.0,4,0.910455553563779,0.4756729958851817,5195.293310127696,0.0,0.15226299176132843,0.3140721390460107,0.2939448965952017,0.2248550780983782,0.014864894499080922
11500605,가양3동,262790639.25,54002.5,47759.25,21706.25,0.4787214606910867,11~14,140.25,5938.25,15768.0,11534.5,9990.0,4388.25,844877.5,23850390.25,66713166.75,49262562.75,48743724.0,17970498.5,0.0,79414909.25,125719620.5,44384491.0,13271618.5,0.0,4,0.942020954463358,0.4544931086648136,4866.268029257904,0.0,0.3021983944201696,0.4784022020677816,0.1688967732133556,0.05050263029869318,0.0
11500611,발산1동,2008900936.75,346107.25,338005.75,134382.25,0.3029972796010984,11~14,7729.25,47104.25,87278.0,87959.5,74811.75,33123.0,38555468.25,281577693.5,508584527.25,512915254.5,406336946.5,190100931.5,478062.25,425630170.75,608328810.25,479314341.25,394739003.5,100410548.75,4,0.9358281172616745,0.39757385784117577,5804.272914681793,0.0002379720379708763,0.2118721550494095,0.30281672884983285,0.2385953097445585,0.19649500693578686,0.049982827382441364
11500615,우장산동,715110904.0,79746.25,77972.5,31003.75,0.2889139907027781,17~21,1318.0,12970.5,18033.25,18103.0,16486.5,11061.25,8383814.75,111533244.25,162846217.0,157571217.75,141844611.0,102411040.25,318807.25,81401868.0,196470501.0,193006580.0,206233593.5,37679554.25,4,0.9747435558147354,0.39762416236493636,8967.329548411368,0.0004458151151335262,0.11383111003436748,0.27474130222464066,0.2698974088080749,0.28839385939498974,0.0526905044227937
11500620,공항동,463662648.75,66110.75,62289.25,28949.25,0.40024876776475315,11~14,392.25,9371.25,19578.0,15314.75,10482.5,7150.5,1893230.0,56518459.75,123106346.5,99889946.25,66537769.0,48265862.75,0.0,71006416.0,185697938.75,110821221.0,89282534.25,6854538.75,4,0.8769300586158674,0.4647551543805713,7013.422911553718,0.0,0.15314241117206231,0.4005022601036073,0.23901261250774838,0.19255925507629107,0.014783461140290955
11500630,방화1동,600022101.0,115331.75,113008.5,43557.5,0.3596578733216065,11~14,1598.25,12858.0,30699.5,29554.5,21875.25,16423.0,8035284.0,64611320.5,152491460.75,149424065.75,109292507.0,92655537.0,1332689.0,110238639.75,215364374.5,151790067.75,106307116.25,14989213.75,4,0.9301339388536559,0.3854356088258848,5202.575188532212,0.002221066520348056,0.18372429876545499,0.35892740307577436,0.25297412794799706,0.17717200095267824,0.024981102737747323
11500640,방화2동,320999515.0,54347.75,52511.25,22422.75,0.354443422249524,11~14,424.5,7196.75,15226.0,11439.75,9695.5,8528.75,2297745.25,38232791.5,81539273.75,64214983.5,57243633.5,52248350.5,360465.75,53789050.5,113789572.5,75677087.0,67254499.5,10128839.75,4,0.9415305315842479,0.42700849817896164,5906.399344959083,0.0011229479583481615,0.16756738869216048,0.35448518512559124,0.2357545213113484,0.2095158913246333,0.031554065587918415
11500641,방화3동,564249906.0,103258.5,100263.25,36250.0,0.39532587554572574,11~14,1679.0,10456.5,25793.5,24359.75,19673.0,18301.5,6924743.0,49886480.75,134241089.25,128006820.0,103940027.25,90669569.75,0.0,98159768.75,222683256.25,136140512.75,97061766.75,10204601.5,4,0.9094263424754438,0.3615482242995315,5464.440273682069,0.0,0.17396505999595152,0.3946535991979412,0.24127697905190257,0.17201911018129615,0.018085251572908547
11530510,신도림동,699345941.25,94657.25,92591.0,47001.25,0.31905700614848087,11~14,890.5,16209.5,30791.75,22054.5,14119.75,8525.0,5074557.25,116369400.0,221780881.25,147243278.0,108112734.75,75107143.5,29318.25,95958335.25,210083255.0,185948335.75,169369177.75,37957519.25,4,0.8553704719995902,0.5076222311023749,7388.192042870462,4.192238528988531e-05,0.1372115423712699,0.30039961999993947,0.2658889181763733,0.24218225596229553,0.05427574110483193
11530520,구로1동,93265882.0,19031.75,18915.5,6818.5,0.3049021845628539,11~14,150.5,2039.0,4779.5,5230.5,4069.25,2646.75,806601.25,9164357.75,21949198.5,25549688.5,21285278.5,13322601.75,0.0,18595697.0,28331834.5,24026333.0,20550777.0,1761240.5,4,0.912596313993187,0.3604715709338902,4900.541568694419,0.0,0.19938370389291982,0.3037749055973116,0.25761117018118157,0.22034613900933248,0.018884081319254557
11530530,구로2동,1039677160.75,136085.25,108838.0,39726.0,0.4871244417842535,11~14,353.75,9978.75,29747.25,27360.25,24259.0,17139.0,2215512.25,69232461.5,193472913.0,195712357.0,159618484.75,123057766.5,2250008.25,222443031.25,506186741.5,186951061.75,107640242.5,14206075.5,4,0.9273480808149128,0.3650011944357669,7639.89602657158,0.002164141268984782,0.2139539461360626,0.48686915574335415,0.1798164553457514,0.10353237193587163,0.013663929569975407
11530540,구로3동,6149045511.0,966831.0,887589.25,535044.75,0.4179100348574638,11~14,2558.75,190542.75,344502.0,185314.0,119266.0,45405.75,19607773.25,1063636308.0,1930952561.0,1165082876.25,727987180.0,328186910.0,19715174.25,1440848958.5,2570864093.25,1071777308.0,803799637.0,242040340.0,4,0.9261649232465144,0.6028067036638851,6360.000363041731,0.0032062169998142986,0.23432075041930844,0.41809157025281285,0.17429978458977127,0.1307194158121104,0.03936226192618271
11530550,구로4동,603000102.25,116418.25,114608.75,46124.75,0.30340402459212623,11~14,1418.5,14747.75,31377.0,25568.25,22793.5,18703.75,6030666.0,70602088.25,140552090.75,118160235.0,126317638.75,121480741.5,789102.75,84176636.75,182949157.5,162626893.0,148284974.0,24173338.25,4,0.8829941279157882,0.40245400111248053,5179.601155746629,0.0013086278875502463,0.1395963888495344,0.3033982196973997,0.26969629423474945,0.2459120213192302,0.04008844801153597
11530560,구로5동,2097551529.25,305007.75,291901.0,142636.25,0.342290495078464,11~14,1704.75,49323.5,93312.75,61289.5,49208.5,37062.0,10082919.5,294736739.5,568477002.5,395951154.0,321069547.75,256858366.5,1980733.25,327644303.75,717890021.75,543474930.75,454541058.5,52020481.25,4,0.9236383673059532,0.48864597928749814,6877.043384143518,0.0009443073137317539,0.1562032203648186,0.34225143541846076,0.2590996803517503,0.21670078287064803,0.024800573680590545
11530595,가리봉동,83703327.25,13317.25,13036.5,6879.5,0.34840413544029686,11~14,52.75,2661.0,4218.5,2588.75,2381.5,1134.0,305798.75,17867201.25,26595397.25,14163396.75,12345548.25,7160526.75,0.0,9107194.5,29153061.75,21205105.25,22251436.5,1986529.25,4,0.9278065893592632,0.5277106585356499,6285.331224539601,0.0,0.10880325548826973,0.34829035723905466,0.25333646757751793,0.26583694138634134,0.023732978308816273
11530720,고척1동,777568791.25,130549.25,127020.5,64210.75,0.29702040239197347,11~14,3742.0,29278.75,34932.0,26012.25,21982.5,11073.0,19390996.25,168808384.5,188109005.5,151887440.25,123383158.5,68337033.0,2699960.0,121343022.5,230991968.0,198613308.0,183680126.75,40240406.0,4,0.8941520251057433,0.5055148578379081,5956.1337292247945,0.0034723101420513704,0.15605438884054493,0.2970694948142956,0.25542860031806863,0.23622363553804732,0.05175157034699211
11530730,고척2동,218917248.5,32521.75,31932.75,12123.75,0.34850130518152156,11~14,420.5,4818.25,7305.5,6475.25,7047.75,5865.5,3129127.0,29192454.25,45763393.0,40567174.75,47303819.5,43191522.5,0.0,31536710.25,76390693.75,65181775.75,39165371.25,6642697.5,4,0.9218304910418231,0.37966507738920074,6731.41047145372,0.0,0.1440576768897221,0.3489478068695898,0.2977461858150478,0.1789049127848873,0.030343417640752962
11530740,개봉1동,428146936.5,77491.75,76494.75,33117.0,0.32858832501622504,11~14,683.25,11199.5,21917.5,17834.25,12679.0,12181.25,3136544.5,49897479.75,108628459.5,89594674.0,78387464.0,80724947.75,1645902.5,66385104.0,140401461.25,118524079.75,86506484.5,14683904.5,4,0.9070877771366103,0.43293167178139674,5525.064752054251,0.0038442468220253167,0.15505215228837682,0.3279282164150204,0.27683038145480227,0.20204858922305988,0.034296413796715323
11530750,개봉2동,566004847.5,87830.5,87658.25,37760.5,0.2856318602443596,11~14,1164.75,13270.75,24489.75,20947.5,17364.5,10421.0,5968245.0,75584916.5,148522834.25,132213855.5,110800910.0,84163866.75,0.0,84508176.25,155533720.0,148617644.0,155168739.25,22176568.0,4,0.9149606230245851,0.43076949402936976,6444.285840340201,0.0,0.14930645315718785,0.274792204849447,0.26257309395216794,0.2741473680576561,0.03918087998354113
11530760,개봉3동,175912476.75,30656.25,30368.5,12586.5,0.33070628554879133,11~14,94.25,3298.75,9287.75,7302.5,6598.25,3787.0,618714.25,16886564.75,48112365.25,39910976.5,36807942.75,24621124.5,0.0,35797045.25,58144644.75,49053906.5,29971037.25,2945843.0,4,0.943982715532092,0.41445906119828113,5738.225541284403,0.0,0.20349349808128375,0.3305316702045695,0.27885404950391046,0.1703747102179323,0.01674607199230398
11530770,오류1동,430790771.25,74178.0,73595.75,41678.5,0.29156303531821987,14~17,773.25,16711.0,24967.5,12665.5,10156.5,8322.0,5193824.5,93494332.5,128777437.0,71892944.75,63371347.25,55814672.25,0.0,61200131.5,118167805.75,124713987.0,110174070.5,16534776.5,4,0.892729952049382,0.566316669101137,5807.527450861441,0.0,0.14206462994186067,0.2743044039850703,0.2895001363147238,0.2557484464681415,0.038382383290203784
11530780,오류2동,282157557.75,59604.0,59079.75,24151.5,0.30994130799273956,11~14,830.75,7850.75,16300.75,14706.75,12954.75,6436.0,3956007.25,34653701.75,71782375.75,68405313.25,62383064.25,31981574.5,131882.0,50120269.75,87533791.5,76693696.75,61046354.25,6631563.5,4,0.8960459045045421,0.4087948916506925,4733.8695012079725,0.000467405519992668,0.17763220715997283,0.31023018556730475,0.27181159831966256,0.2163555523261542,0.02350305110691298
11530790,수궁동,256527222.5,37532.0,36413.25,15043.0,0.3842326999392863,11~14,1054.25,5961.0,9082.0,9216.0,7364.5,3735.5,6044358.5,30962050.25,57154697.25,62767777.75,54444733.0,26940334.5,0.0,40559072.75,98289618.75,70848429.5,43687218.0,3142883.5,4,0.9166355013909512,0.41311885096771095,6834.893490887775,0.0,0.15810825983585428,0.38315473029378005,0.2761828893227891,0.17030246370831073,0.01225165683926586
11530800,항동,70163373.0,9822.75,9703.25,2289.25,0.46574027350716785,14~17,49.5,385.25,1904.0,2082.0,2235.5,3047.0,312979.0,2593646.5,13224820.5,14878786.25,15193594.0,21408765.5,0.0,5249377.0,23078818.5,31879161.5,9924466.5,31549.5,4,0.7290487034889548,0.23592610723211296,7142.946018172101,0.0,0.07481648580378256,0.3289297180738446,0.45435617098967007,0.14144796744592084,0.0004496576867819624
