행정동_코드,행정동_코드_명,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,2030_유동인구,2030_유동인구비율,새벽_유동인구비중,오전_유동인구비중,점심_유동인구비중,오후_유동인구비중,저녁_유동인구비중,심야_유동인구비중
11350670,상계5동,5482254.5,788024.5,626003.25,623120.25,766837.25,983643.0,1694625.75,1509553.25,1097778.5,593891.75,608919.75,923441.75,748669.75,1249123.5,0.22784850648578975,0.2753526400498189,0.2002421631465668,0.10832983948483238,0.11107104750427037,0.1684419703609163,0.13656238505527243
11350695,상계6?7동,6258197.0,1039598.5,840232.0,922989.0,973704.75,1040986.25,1440685.75,1446720.25,1265109.75,842246.25,854307.25,1093735.75,756077.5,1763221.0,0.2817458446897725,0.23117205322874942,0.20215243304101804,0.13458289184568656,0.13651012424185432,0.1747685076069034,0.12081395008818036
11350700,상계8동,982329.75,222611.75,95099.5,168308.0,151329.0,133329.75,211652.5,296601.0,201692.25,95778.0,93292.0,150220.0,144748.25,263407.5,0.2681457015834042,0.30193628972348646,0.20532031122950312,0.09750086465364609,0.09497014622635627,0.15292217302794708,0.14735199661824352
11350710,상계9동,1777642.25,387411.25,179146.75,244736.75,255257.0,258456.0,452636.25,509211.5,373128.0,192343.25,184915.5,273978.0,244065.75,423883.5,0.23845264703851407,0.2864533063387754,0.20990050163355423,0.10820132678552166,0.1040228988706811,0.154124374575368,0.1372974511603783
11350720,상계10동,1913035.0,326339.75,262720.25,297229.5,282797.75,296367.25,447581.0,471390.25,380347.5,229419.0,241841.5,342785.0,247252.0,559949.75,0.292702302885206,0.24640963181541373,0.198818892492819,0.11992409966362351,0.1264177079875695,0.17918386229211697,0.12924593643085464
11380510,녹번동,6369595.0,838505.0,806958.75,1041385.5,1028783.5,1031983.0,1621980.25,1898334.0,1330461.0,655113.0,645325.75,968296.0,872065.5,1848344.25,0.2901823820823773,0.2980305655226117,0.20887685951775584,0.10285002421661033,0.10131346655478096,0.15201845643247333,0.13691066700473106
11380520,불광1동,5331185.25,776755.75,660001.5,778072.5,777651.0,842778.75,1495926.0,1529629.75,1083187.25,570644.5,575304.5,853516.5,718903.25,1438074.0,0.2697475200284965,0.286921140097317,0.2031794430703754,0.10703895536175563,0.10791305742001743,0.1600988260537373,0.13484867178457174
11380530,불광2동,5293673.25,723845.75,701608.75,752478.5,742074.25,874142.75,1499522.5,1545086.75,1106038.0,566245.5,540927.0,810202.75,725173.0,1454087.25,0.27468398243129194,0.29187421985291595,0.2089358273104597,0.10696646227645426,0.1021836774681928,0.15305114459038438,0.13698862127540645
11380551,갈현1동,5350503.5,746269.75,793225.5,825529.5,820638.25,827386.0,1337454.0,1302785.0,1111149.5,643884.0,646272.0,949031.25,697380.75,1618755.0,0.3025425551071969,0.24348829974599587,0.20767195087340845,0.12034082399908719,0.12078713713578544,0.17737232580074005,0.13033927554668454
11380552,갈현2동,5774351.0,1048855.25,781006.75,766031.75,921596.0,901706.0,1355155.5,1625229.75,1197534.5,618829.75,612226.25,924073.25,796457.5,1547038.5,0.2679155631515992,0.2814566953065375,0.2073885879123039,0.10716871038840556,0.10602511866701557,0.16003066838160687,0.13793021934413063
11380560,구산동,5413255.75,1037196.75,638022.0,683389.75,823278.5,871355.5,1360014.25,1595786.75,1143767.25,578923.25,558579.75,809096.75,727102.25,1321411.75,0.24410665429949435,0.2947924176684244,0.21129008175902275,0.10694548285474965,0.10318739327991293,0.14946582747360496,0.1343188431472132
11380570,대조동,12893379.0,1816276.5,1838459.25,2305536.25,2090052.5,1947424.5,2895629.0,3601079.25,2604527.75,1397125.75,1407930.25,2104884.0,1777831.5,4143995.5,0.32140492418628197,0.2792967809291885,0.2020050562385547,0.10835993807364229,0.10919792631551434,0.16325309292467088,0.1378871667388355
11380580,응암1동,5168038.75,823490.5,708714.5,841268.75,932026.5,754225.0,1108314.0,1524386.0,1048039.25,535306.75,536110.75,822151.75,702044.5,1549983.25,0.2999171107221284,0.29496411960920377,0.20279245197223028,0.10358025082532518,0.10373582241425724,0.15908389812286142,0.1358435054303724
11380590,응암2동,3843262.0,889091.25,307648.0,561343.5,777396.25,523757.75,784025.0,1077645.5,782590.0,412425.5,417840.5,631484.5,521275.0,868991.5,0.22610779592960356,0.2803986561415797,0.2036265026948462,0.1073113152316964,0.1087202746000663,0.16430951103515712,0.13563348010101836
11380600,응암3동,7669971.75,986228.75,1013528.25,1147388.25,1268017.75,1211296.0,2043512.25,2163284.5,1543548.5,826774.5,815599.5,1238147.0,1082618.0,2160916.5,0.28173721761100357,0.2820459540806001,0.20124565647846096,0.1077936825516991,0.10633670195721386,0.16142784359016707,0.1411501939365031
11380625,역촌동,11259391.25,1755085.75,1442851.5,1638888.5,1844973.0,1807327.5,2770264.0,3208080.5,2267714.25,1189559.25,1202700.75,1841214.75,1550121.75,3081740.0,0.27370396245889406,0.284924862167837,0.2014064703542476,0.10565040538936775,0.10681756440429228,0.16352702460712518,0.13767367307713016
11380631,신사1동,5963699.0,925020.25,745524.25,897076.5,982044.75,949276.25,1464757.25,1759176.5,1217018.5,607470.5,605055.0,945155.0,829823.75,1642600.75,0.27543320848352676,0.2949807661318923,0.2040710807168504,0.10186136154758985,0.10145632769192409,0.15848469213486463,0.13914581369717016
11380632,신사2동,2643608.75,458122.0,294785.25,380791.75,410896.5,396034.5,702978.25,734734.75,566275.25,292322.0,285450.0,416280.5,348547.0,675577.0,0.2555510530822687,0.2779287025737072,0.21420539253397464,0.11057687715703014,0.10797740021098054,0.1574667582712457,0.13184515295616267
11380640,증산동,2935481.25,430560.0,361078.0,454148.0,473858.75,487788.25,728048.0,852703.25,617167.0,307533.0,300857.25,455929.0,401292.0,815226.0,0.2777145996078156,0.2904815862816361,0.21024389101446314,0.10476408255034843,0.10248992392644307,0.15531661120301823,0.13670399018900223
11380650,수색동,2587829.5,322564.0,326235.5,512424.75,475025.75,435978.25,515601.5,743178.0,542606.0,271346.0,272269.75,406645.0,351783.25,838660.25,0.3240786342376884,0.2871819801111317,0.20967610114963137,0.10485466681634165,0.1052116261909836,0.1571374775656588,0.13593756852992053
11380690,진관동,6731113.75,1758296.0,688100.0,732959.75,1131782.5,1004209.75,1415764.75,1954174.0,1415567.25,716808.25,702021.5,1034751.5,907791.75,1421059.75,0.2111180709135988,0.2903195626429579,0.21030208410903767,0.10649177485672412,0.10429499872885079,0.1537266399635573,0.13486501398078438
11410520,천연동,3295904.0,544789.75,403632.5,449531.25,542077.75,568729.25,787143.5,879352.75,695657.25,392727.5,373234.75,527751.0,427182.5,853163.75,0.2588557646096488,0.2668016877918774,0.2110672064477606,0.11915623149217938,0.11324199673291455,0.160123292425993,0.12961011607134187
11410555,북아현동,22888194.25,2663293.5,3587105.0,4767784.0,4982445.25,3659345.0,3228220.75,5069369.25,5125162.25,3467877.75,3451716.25,3371330.75,2402738.5,8354889.0,0.3650305003855863,0.22148401899376574,0.22392165122418953,0.15151382027439758,0.1508077138938123,0.14729561944363523,0.10497719801552279
11410565,충현동,10903191.5,1183029.75,1750564.25,2164261.0,2183112.25,1766177.75,1856046.75,2209984.75,2394501.5,1695463.25,1711334.25,1776520.5,1115387.75,3914825.25,0.3590531497130909,0.20269154678242604,0.2196147339061228,0.155501556585519,0.15695718542593698,0.16293582479955526,0.10229919835857235
11410585,신촌동,10491431.75,1063370.0,4906739.25,1672376.0,1033218.75,876235.5,939492.0,2190348.75,1977585.25,1435151.0,1473417.0,2095024.75,1319904.75,6579115.25,0.6270941285015746,0.20877500823469589,0.18849526900844588,0.13679267369775341,0.14044003098051894,0.1996891177412463,0.12580787650837075
11410615,연희동,8747067.0,1073817.0,2010061.75,1398511.0,1354869.25,1240536.5,1669270.75,2338019.75,1882979.5,1046914.0,1021493.0,1368184.0,1089475.75,3408572.75,0.3896817927655064,0.2672918533721075,0.21526981558504124,0.11968743351342799,0.1167812022018352,0.1564163164635643,0.12455326453998809
11410620,홍제1동,5567056.0,844477.5,687461.0,762914.25,815718.5,914251.75,1542234.0,1550889.25,1162995.25,614805.75,613132.75,887519.25,737713.75,1450375.25,0.26052823072015086,0.27858337512681747,0.20890669143619175,0.11043642276995237,0.11013590486605487,0.1594234457134974,0.1325141600874861
11410640,홍제3동,3694885.5,512305.5,460210.25,508950.75,528652.25,622927.75,1061839.25,944238.0,749231.5,428373.75,438695.25,637912.75,496436.25,969161.0,0.26229797919313064,0.2555527092788126,0.20277529574326458,0.11593694851978498,0.11873040450103257,0.172647501526096,0.13435768171977183
11410655,홍제2동,2198254.25,310198.0,257237.75,326227.25,331801.0,374955.25,597835.75,589781.25,423153.25,228281.75,245263.75,395021.75,316753.0,583465.0,0.2654219820114075,0.26829528476972125,0.19249513562864715,0.10384683664321359,0.11157205769077895,0.17969793530479924,0.1440929774160564
11410660,홍은1동,3811727.0,533608.5,452621.0,545765.5,579714.0,646971.5,1053045.5,1080138.5,789149.5,398280.75,399974.75,616903.75,527280.25,998386.5,0.2619249752146468,0.283372471323366,0.20703200937527794,0.10448826739165738,0.10493268536807594,0.16184363413224503,0.13833106358351477
11410685,홍은2동,4478564.0,746109.75,758081.25,567185.5,664921.5,687945.75,1054320.0,1265776.0,973826.75,507704.5,487559.5,665852.75,577845.0,1325266.75,0.2959133217701031,0.28262987868432826,0.2174417402542422,0.1133632342867044,0.10886514070134981,0.148675501790306,0.1290246159259977
11410690,남가좌1동,1288693.0,336862.5,123371.75,176032.5,231719.0,181154.25,239552.5,294396.25,261505.75,154472.5,171543.0,243681.5,163093.25,299404.25,0.23233171127646382,0.22844560341369125,0.20292323307413015,0.11986757125242396,0.13311393792004766,0.18909197147807896,0.1265571008766246
11410700,남가좌2동,6115267.5,1052285.25,1344791.25,821788.5,890031.5,796663.5,1209707.25,1602307.25,1269221.75,729525.75,717844.75,1003862.5,792505.0,2166579.75,0.3542902661249079,0.2620175241720824,0.20754966974053057,0.11929580349510467,0.11738566628524427,0.16415676010902222,0.12959449443544374
11410710,북가좌1동,2582258.5,565838.75,246629.75,343721.5,452599.0,406297.5,567172.25,755502.5,528317.0,263886.75,262992.5,408286.25,363273.0,590351.25,0.22861818443041237,0.29257431043406384,0.2045949311426412,0.1021922282374131,0.10184592286171194,0.15811207514662068,0.1406803385486
11410720,북가좌2동,9577079.75,1519592.0,1299822.75,1405024.5,1539904.75,1484567.75,2328167.75,2676584.5,1915931.25,1017291.75,1050643.0,1595791.0,1320838.0,2704847.25,0.28242922901419926,0.27947814677015714,0.20005380554547433,0.10622149721578751,0.10970390008499198,0.1666260532079207,0.13791657107167768
11440555,아현동,7831431.25,1614629.25,924346.5,1433564.0,1434673.75,1100079.25,1324138.0,1981492.25,1702479.0,977755.75,964248.0,1256587.75,948868.75,2357910.5,0.30108295977188076,0.25301789503674693,0.21739053126463953,0.12485019899778856,0.12312538656327986,0.16045441885223727,0.12116160120795288
11440565,공덕동,12437463.5,1771125.0,1774788.25,2315394.0,2116904.0,1925758.75,2533493.0,3428066.75,2630152.75,1426201.0,1379847.5,1941933.5,1631260.25,4090182.25,0.3288598394680716,0.2756242661536253,0.21147018843512586,0.11466976365397977,0.11094283814380641,0.15613581499153747,0.13115698791799468
11440585,도화동,3969814.0,443125.5,550900.75,811575.75,717268.75,615745.25,831198.0,849859.0,786931.5,527393.25,536739.0,771846.25,497045.0,1362476.5,0.3432091528721497,0.21408030703705513,0.19822880870489146,0.13285087160254863,0.13520507509923638,0.19442881958701339,0.125206117969255
11440590,용강동,5652901.0,1151945.0,586541.0,931468.25,1127362.25,847229.25,1008355.75,1432112.5,1159600.25,695845.75,698024.5,970460.5,696857.25,1518009.25,0.2685363232082076,0.25334116058285827,0.20513365615283197,0.12309533635915436,0.1234807579329622,0.1716747737135322,0.12327427103358081
11440600,대흥동,7056837.0,1000777.25,2173675.75,1115090.0,1013425.0,794348.25,959521.5,1574440.75,1463387.25,934828.0,950163.5,1279610.75,854406.75,3288765.75,0.46603963645468927,0.22310856124351464,0.20737155328938447,0.1324712473874627,0.1346443881302629,0.18132922015911662,0.12107502979025872
11440610,염리동,5634695.0,1104739.5,725371.5,959865.0,1155647.25,798666.75,890404.75,1530050.25,1164310.5,649957.25,640481.5,900656.5,749239.25,1685236.5,0.29908211535850654,0.27154091747645615,0.20663239092799165,0.1153491448960414,0.11366746558598113,0.15984121589544775,0.13296890958605567
11440630,신수동,4878931.5,882252.75,842133.5,738133.0,807548.75,704923.75,903940.5,1253942.5,1022397.75,592398.5,588606.25,810601.0,610986.25,1580266.5,0.3238960210857644,0.2570117043045183,0.20955361845108914,0.12141972069089307,0.12064245009383714,0.1661431401527158,0.12522952002912932
11440655,서강동,6171295.25,948576.5,1515605.5,1050119.5,954553.25,738395.5,964045.0,1559642.25,1249708.5,753180.25,776588.0,1057409.5,774767.0,2565725.0,0.4157514583344558,0.25272526865409656,0.2025034371836285,0.12204573261990666,0.1258387370139194,0.17134320384363397,0.1255436611949493
11440660,서교동,17272745.25,1895207.5,5820435.5,3577192.0,2588774.75,1681196.25,1709938.5,2880877.25,2830333.5,2578995.0,2994859.5,3936170.5,2051509.25,9397627.5,0.5440726047875916,0.16678745667252864,0.16386124261283827,0.14931008144174418,0.17338642217281586,0.22788331808459922,0.11877146454180466
11440680,합정동,4485020.5,423917.5,1018213.0,1096233.75,769825.75,544175.75,632653.75,972002.0,869630.75,612527.25,618637.75,858896.5,553326.5,2114446.75,0.471446395841446,0.21672186336717972,0.19389671686004556,0.13657178378560367,0.13793420788154703,0.19150336102142676,0.12337212282530258
11440690,망원1동,6750778.0,660955.75,1293250.75,1492389.25,1170363.5,873886.25,1259932.0,1927679.5,1317529.25,723016.0,754135.0,1107460.0,920958.0,2785640.0,0.41263984684431926,0.28554923595473,0.19516702371193365,0.10710113708375538,0.1117108279964176,0.16404923995426898,0.13642249826612576
11440700,망원2동,5620799.5,779107.75,791677.25,1018263.5,1001719.0,882772.0,1147260.5,1622062.0,1142596.5,592131.75,600601.75,900156.75,763250.5,1809940.75,0.3220077054874489,0.28858207804779373,0.20328006718617164,0.10534653477676975,0.10685343784278376,0.16014745767039013,0.1357903799984326
11440710,연남동,6489017.0,631894.0,1646494.75,1450651.5,1084678.0,745163.75,930135.25,1594071.75,1234580.5,792976.5,853127.25,1193366.5,820893.75,3097146.25,0.4772905125691611,0.24565689225348,0.19025693722177026,0.12220286986457271,0.13147249421599605,0.1839055900146355,0.12650510084963562
11440720,성산1동,5936728.75,819454.75,949666.25,1166079.5,1155479.25,859042.5,987006.75,1583586.25,1252875.5,697719.75,690216.75,949992.5,762338.5,2115745.75,0.3563824185162578,0.2667439117881207,0.21103802325481016,0.11752596074058462,0.11626213341817242,0.16001952253587465,0.1284105324839037
11440730,성산2동,6489677.0,1025072.25,1037866.5,1168534.0,1108863.5,947821.5,1201519.0,1940064.25,1366141.5,662920.75,653172.0,980287.75,887091.0,2206400.5,0.3399861811304322,0.2989461956273016,0.21050993755159156,0.10215003766751411,0.10064784426097015,0.15105339603188264,0.1366926273834584
11440740,상암동,5268329.25,782910.75,825816.25,1060611.25,1075553.25,761630.0,761808.0,1148015.0,1151177.0,760807.75,735068.5,874359.0,598902.0,1886427.5,0.3580694012243065,0.2179087421311035,0.21850893240964392,0.14441157981916183,0.13952592275814957,0.1659651397072421,0.11367968317469908
11470510,목1동,4570164.25,1330403.0,483657.25,517892.75,897594.0,651752.0,688865.0,861360.25,883529.25,646697.5,687471.5,942739.75,548364.5,1001550.0,0.21914967279348876,0.18847468118897479,0.1933254915291064,0.1415042139896832,0.1504259939891657,0.20628137161591073,0.11998791947138443
11470520,목2동,6469867.75,1094642.25,847136.75,1137337.75,1032477.75,950953.25,1407320.5,1959794.0,1361486.0,636968.25,627927.0,983646.5,900046.75,1984474.5,0.3067256668422627,0.302910982994977,0.21043490417559155,0.09845151007916661,0.09705407038652375,0.15203502420895698,0.1391136240767827
11470530,목3동,4930660.0,808259.25,583422.25,828195.25,780722.25,737285.75,1192773.75,1376988.75,987835.0,528650.25,524007.75,812533.75,700644.5,1411617.5,0.28629382273367054,0.27927067573103803,0.200345389866671,0.10721693444690975,0.10627537692722679,0.16479208665776995,0.1420995363703845
11470540,목4동,5545375.5,1285796.25,683044.25,657036.25,899800.0,947083.25,1072615.5,1695723.5,1145699.5,560800.5,552139.0,825229.75,765782.5,1340080.5,0.2416573052627365,0.30579056368680535,0.2066044941411091,0.10112940052481567,0.09956746842481631,0.14881404334115877,0.1380938946334653
11470550,목5동,4744095.0,1592729.25,395690.0,395715.75,918879.0,649365.25,791716.75,1238749.0,945309.5,528411.5,558015.0,834314.0,639296.5,791405.75,0.16681911934731491,0.2611138689254747,0.19926023825408218,0.11138299296283063,0.11762306614854888,0.17586367895246618,0.1347562601507769
11470560,신월1동,3901348.75,516213.25,414381.25,580854.25,642082.5,619883.5,1127935.0,1132633.5,795763.5,417921.25,417393.5,610332.75,527305.25,995235.5,0.2551003675331512,0.2903184443585055,0.2039713829736447,0.10712224842754701,0.10698697469689168,0.15644147424656665,0.13515973161845632
11470570,신월2동,3533258.75,733207.5,346861.25,500838.0,590147.25,504481.75,857723.25,1029483.75,723896.75,372914.25,371947.25,550421.5,484595.0,847699.25,0.23991994642339737,0.29136947584153017,0.20488076340290673,0.10554399674238407,0.10527031172002334,0.1557829581544233,0.13715242338252187
11470580,신월3동,2642979.25,410789.25,267753.0,366970.0,419754.75,440856.25,736856.0,743764.25,562976.75,301159.25,292217.75,399278.5,343583.25,634723.0,0.24015436367879164,0.28141130884777094,0.21300838816649809,0.11394688399464355,0.11056377003338183,0.15107137144568955,0.12999846669246456
11470590,신월4동,3305206.75,766127.0,294953.25,405299.0,546347.0,476317.0,816163.25,990297.75,670460.0,337376.0,336720.25,513584.25,456768.0,700252.25,0.21186337284346887,0.29961748988924825,0.20284964019270504,0.10207409869291838,0.10187569960638619,0.15538642174199843,0.13819649860027666
11470600,신월5동,2767750.0,497498.5,314494.75,414738.0,432112.5,403535.5,705372.5,732234.5,591161.0,339761.75,319953.25,435174.25,349466.5,729232.75,0.26347493451359405,0.26455947972179567,0.21358901634901997,0.12275738415680607,0.11560048776081655,0.1572303314967031,0.12626375214524432
11470610,신월6동,885727.5,145134.5,81387.5,134164.5,151837.0,145974.5,227229.25,201275.5,182457.0,110949.0,115572.75,161061.75,114411.5,215552.0,0.24336153049329506,0.2272431419369953,0.20599676537083922,0.1252631311548981,0.13048341617483933,0.1818411983369603,0.12917234702546776
11470611,신월7동,2039471.75,317218.25,198979.25,277258.25,288298.25,335562.25,622156.0,529016.75,411904.0,229777.5,230891.5,354830.75,283051.0,476237.5,0.233510221458081,0.25938910406579546,0.20196602380003548,0.11266520362441892,0.11321142349728551,0.17398169403425176,0.13878642839745145
11470620,신정1동,3083216.0,763948.0,312783.5,353168.5,567336.25,464008.75,621970.75,758051.5,610284.0,369112.75,381895.0,558761.75,405111.0,665952.0,0.2159926518284804,0.24586389665855393,0.19793747826944333,0.11971679895278177,0.12386255131006066,0.1812269234461679,0.1313923513629924
11470630,신정2동,4363168.0,1226644.25,430710.5,436375.75,782141.0,664185.5,823110.5,1178805.25,876776.5,495008.25,502039.75,736530.5,574008.25,867086.25,0.19872859582761884,0.27017186823885764,0.20094951649810414,0.11345156775993957,0.11506312615054015,0.16880635813243955,0.13155767781575223
11470640,신정3동,7200580.5,1554134.25,731134.0,950752.25,1147217.75,1128495.0,1688848.0,2263765.5,1553768.0,725695.5,658838.25,989195.5,1009317.5,1681886.25,0.23357648039626805,0.3143865275862134,0.2157837135492062,0.10078291604406062,0.091497935478952,0.13737718785311823,0.1401716847690266
11470650,신정4동,10718590.25,1904050.75,1490922.5,1604594.0,1783946.0,1605432.75,2329643.75,2993496.25,2227375.0,1192258.25,1185489.25,1709594.75,1410377.25,3095516.5,0.2887988464714378,0.2792807804179286,0.2078048463509462,0.1112327481685383,0.11060122855242087,0.15949809724277872,0.13158234591531287
11470670,신정6동,1955787.25,570751.75,160957.75,202488.75,378897.75,273497.5,369193.5,518475.75,404161.5,223143.5,230261.25,329832.25,249913.75,363446.5,0.1858313065493192,0.26509823601723553,0.20664901051993256,0.11409395372630637,0.11773328106111747,0.16864423776154588,0.12778166439115501
11470680,신정7동,2941767.0,778766.0,252894.0,300521.5,495368.75,435899.0,678317.75,864223.25,593281.75,300057.0,307705.5,472251.25,404247.25,553415.5,0.18812349856395832,0.29377692046990805,0.2016753026327374,0.10199890066072534,0.10459886863915463,0.16053319314548026,0.13741647452024583
11500510,염창동,8212814.5,1814266.25,849693.5,1602784.25,1559731.0,1030903.0,1355437.5,2391665.0,1719841.0,851180.0,838968.75,1265481.0,1145679.5,2452477.75,0.2986159921181709,0.29121137461463426,0.20940945396976882,0.10364047550325166,0.10215362224484675,0.15408615402186424,0.13949901096633804
11500520,등촌1동,4744456.75,503527.5,736791.0,1214794.25,813169.0,592105.5,884069.75,1382151.25,1003121.0,529977.5,502291.75,704799.5,622115.75,1951585.25,0.41134008651253906,0.2913191800093867,0.21143010735633747,0.11170456975922481,0.10586918091307293,0.14855220252561055,0.1311247594363675
11500530,등촌2동,3771357.5,622749.75,490007.0,738077.0,608203.0,504655.25,807666.25,1116155.0,804939.0,400596.0,389786.0,553870.5,506011.75,1228084.0,0.3256344698162399,0.29595576659067724,0.21343481756900531,0.10622063805937253,0.10335429616524024,0.14686236984958334,0.13417231063350532
11500535,등촌3동,7055015.0,1024916.0,907288.0,1269594.5,1144076.5,952847.25,1756291.75,1864982.5,1475193.75,870740.25,841246.75,1115219.0,887632.25,2176882.5,0.30855816748795006,0.264348481186787,0.20909859865641675,0.1234214597701068,0.11924095838208706,0.1580746461913972,0.12581578494163373
11500540,화곡1동,16361273.25,1773500.75,2823017.5,3266314.75,2696070.0,2265091.5,3537278.75,4317441.5,3311734.5,1853611.75,1878387.5,2777267.25,2222830.0,6089332.25,0.37217960710973397,0.26388175504617284,0.2024130059682244,0.11329263448368848,0.11480692677753548,0.16974640100213473,0.1358592308822909
11500550,화곡2동,3627487.5,620575.5,456315.75,543687.75,608814.25,553837.5,844257.25,1078420.25,737729.0,373027.25,376544.75,567426.25,494340.75,1000003.5,0.27567386517527626,0.29729123808145447,0.2033718930802656,0.10283350390594041,0.10380318333281645,0.1564240400552724,0.1362763482989259
11500560,화곡3동,3651998.0,585135.5,500772.75,596447.75,584612.25,496968.5,888061.0,940315.5,727919.0,420535.25,428064.5,642867.25,492296.25,1097220.5,0.3004438939999419,0.25747974122658335,0.1993207553782888,0.11515210304058217,0.11721378270196205,0.17603165445326094,0.13480189474364443
11500570,화곡4동,4121004.0,793345.75,499388.75,594698.25,653620.0,612020.25,967930.5,1213543.25,852845.0,439004.0,423804.5,630385.75,561421.5,1094087.0,0.26549039991225437,0.29447757148500703,0.20695078189683874,0.10652840909642408,0.10284010886667423,0.152968973094906,0.1362341555601499
11500590,화곡본동,8066067.5,1272732.5,1209681.0,1445195.75,1304512.0,1074341.5,1759605.0,2462431.5,1675757.75,807682.5,794515.25,1215586.5,1110093.0,2654876.75,0.3291414000688688,0.3052827787518515,0.20775399536391184,0.10013336734412401,0.09850094237371557,0.15070373512247448,0.13762505706777187
11500591,화곡6동,5425529.5,577965.25,913821.25,1157746.75,927951.25,728366.75,1119678.25,1473994.5,1123993.5,609806.25,602248.75,880894.25,734592.25,2071568.0,0.3818185856329783,0.27167753857019855,0.20716752162162236,0.11239571179181682,0.11100276019142463,0.16236097324694299,0.13539549457799466
11500593,화곡8동,9922519.5,1844252.25,1312319.25,1643828.75,1792433.0,1385538.25,1944148.0,2668773.0,2011446.0,1130638.0,1153577.25,1650332.5,1307752.75,2956148.0,0.297923123255137,0.2689612250195124,0.20271524787630804,0.11394666445351909,0.1162585016839725,0.16632192055656833,0.13179644041011962
11500603,가양1동,3084066.0,364134.75,489941.0,734854.5,555155.75,418541.25,521439.5,656827.75,675064.75,459128.5,447020.0,506531.75,339493.75,1224795.5,0.39713660472895196,0.2129746088442984,0.21888790641964212,0.14887116553277394,0.14494501738938143,0.16424154022644133,0.11007992371110087
11500604,가양2동,2005234.5,188292.5,201403.5,363358.25,289154.25,254333.75,708692.5,494816.5,430803.25,240697.25,244400.75,337293.75,257223.25,564761.75,0.2816437429138587,0.24676241107960192,0.21483933674590178,0.12003446479701002,0.12188138095569372,0.1682066361814541,0.12827589491403624
11500605,가양3동,1650211.5,132567.5,185624.75,404786.5,291067.25,221858.75,414308.25,486341.0,353071.25,185224.75,179503.75,235397.5,210673.25,590411.25,0.35777913921942733,0.29471434419163844,0.21395515059736284,0.11224303672589847,0.10877620838298606,0.14264686678040966,0.1276643933217045
11500611,발산1동,5419363.75,1486352.25,602015.0,642783.75,916959.25,782529.5,988724.5,1498043.75,1187217.0,639805.25,607961.25,801234.25,685100.25,1244798.75,0.22969462974320556,0.2764242850463765,0.21906944334563258,0.11805910795340135,0.11218314142504275,0.14784655302017696,0.12641710016235763
11500615,우장산동,6954644.5,1446901.25,936130.25,1016732.25,1209319.75,967081.0,1378480.75,1840099.25,1454493.75,791162.25,791233.75,1159758.25,917897.0,1952862.5,0.2807997590674836,0.26458566645642345,0.20913991362175305,0.1137602720024007,0.1137705529017335,0.1667602492118756,0.1319833098586132
11500620,공항동,5393891.5,1233919.0,629275.25,846188.75,964305.5,687974.0,1032230.25,1616634.25,1130019.0,586011.25,561753.75,787678.5,711795.0,1475464.0,0.2735435075028854,0.29971575253228583,0.20949976468751735,0.10864349978118766,0.10414628288314662,0.1460315803534424,0.13196316611114628
11500630,방화1동,7151921.75,1316868.0,710949.75,1142213.75,1204933.5,1023535.25,1753422.0,1964204.25,1470783.25,810071.75,804914.0,1154349.75,947599.25,1853163.5,0.25911406259443487,0.2746400643994742,0.20564867757396815,0.11326630496201948,0.1125451351589522,0.16140413588837155,0.13249575192849392
11500640,방화2동,4231855.75,462050.5,577662.0,812471.0,688971.25,623840.75,1066860.0,1142111.0,886698.0,501460.5,492475.75,671291.0,537819.25,1390133.0,0.3284925295480594,0.26988419914832873,0.20952935364113012,0.11849659573108086,0.11637347279618404,0.15862804397337976,0.12708827563415884
11500641,방화3동,2381065.75,373906.5,220308.75,383705.25,407003.0,356388.0,639754.25,720487.75,495620.5,245322.75,241547.25,353199.75,324888.0,604014.0,0.25367380132195005,0.3025904471558587,0.20815069890447166,0.10303064919563855,0.10144501469562527,0.1483368319417471,0.13644646310165942
11530510,신도림동,6346223.5,1443161.5,693905.0,1063920.25,1160347.0,852088.0,1132801.5,1599889.5,1299265.0,770373.5,780074.5,1077958.75,818662.5,1757825.25,0.2769876053057381,0.25210103300017717,0.20473041959521282,0.12139085552218576,0.12291948116860366,0.1698583023431179,0.1289999477642097
11530520,구로1동,1915796.0,446107.75,190568.25,326486.25,331854.5,266431.5,354348.0,530897.0,422106.5,217686.25,209652.75,290487.25,244966.75,517054.5,0.269890165758776,0.27711562191381545,0.2203295653608213,0.11362705110565008,0.10943375495094468,0.15162744363178543,0.12786682402510496
11530530,구로2동,9021469.25,811456.0,1003886.0,1459378.5,1571438.0,1792203.0,2383108.0,2378835.75,1909184.0,1080374.5,1070479.25,1436688.0,1145907.75,2463264.5,0.27304471497256394,0.2636860675438205,0.2116267258794902,0.11975593665078446,0.11865908094737451,0.1592521085187981,0.1270200804597322
