행정동_코드,행정동_코드_명,당월_매출_금액,당월_매출_건수,총매출건수,2030_매출건수,피크타임_매출비중,시간대추천,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,2030_매출비율,객단가,새벽_매출비중,오전_매출비중,점심_매출비중,오후_매출비중,저녁_매출비중,심야_매출비중,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,2030_유동인구,2030_유동인구비율,새벽_유동인구비중,오전_유동인구비중,점심_유동인구비중,오후_유동인구비중,저녁_유동인구비중,심야_유동인구비중,업종명,월_유동인구추정,카페전환효율,2030_카페전환효율
11650652,양재2동,24398284988,2665530,2272196,1052950,0.4272570315297207,11~14,18233,316007,736943,561250,388376,251387,103577109,2281964515,5451099680,4406286383,3263285275,2321644418,108320244,4599984237,10425265794,5025765113,3580233200,658716400,0.46340632586273367,9153.258446912996,0.004439666314795323,0.188537195924322,0.42729502500391076,0.205988458429429,0.14674118290531052,0.02699847142223241,5673596.75,682489.75,772317.0,1227512.75,1153733.75,889984.75,947558.75,1259173.0,1232793.0,810296.0,789098.0,934050.25,648187.25,1999829.75,0.35248006478430105,0.22193558257378795,0.2172859747214146,0.14281875073338618,0.1390824964780939,0.16463106053492435,0.1142462671496701,커피-음료,170207902.5,0.015660436212707574,0.017550660666655917
11650660,내곡동,1933813742,431902,403762,190257,0.4379292513863771,11~14,539,61406,128851,108381,77577,27008,2098308,233064807,535270855,478016086,349307874,97220432,0,707362997,845904846,363300086,17245813,0,0.47121076277609086,4477.436413816097,0.0,0.3657865189583496,0.4374282939602774,0.1878671549951164,0.00891803208625663,0.0,1917116.0,610533.75,144369.5,227236.0,327374.25,228947.75,378654.75,537290.5,424560.0,220700.0,212324.0,275992.5,246249.25,371605.5,0.19383568860726216,0.28025977562129784,0.22145764784186248,0.1151208377583829,0.11075177506212457,0.14396233717730175,0.12844775694324181,커피-음료,57513480.0,0.007509578624002582,0.017066216727147473
11680510,신사동,19598382914,1822982,1652894,969495,0.3044483657339674,11~14,29009,413473,556022,306466,234198,113726,238497194,4222159418,5695490373,3185688248,2340404130,1272379714,321984405,1983657617,5967209421,5214533159,4744555729,1366442583,0.5865439647067507,10750.727606745431,0.016429131240720485,0.10121537198780746,0.3044745807439733,0.2660695620593792,0.24208914326348588,0.06972221070463365,6526451.25,762329.5,1186985.5,1405286.25,1353951.0,897905.75,919994.25,1018312.5,1239926.75,1114564.25,1164116.0,1335579.75,653952.0,2592271.75,0.39719468524337787,0.15602851549684066,0.18998483287529344,0.17077646140389083,0.1783689106694852,0.20464103673493308,0.1002002428195568,커피-음료,195793537.5,0.009310736315798982,0.012466478485521435
11680521,논현1동,24494099522,3324803,2983459,1726964,0.3617492387822233,11~14,18645,628319,1098645,554877,387105,295868,118643186,3770914809,6963534697,3799243766,2790151287,2138709091,373280340,4146430089,8838984737,5101767191,4598743355,1434893810,0.57884623184029,7367.0829585993515,0.015239602487314496,0.16928281381709004,0.3608617956769973,0.2082855581777039,0.18774902710220154,0.058581202738692786,9469499.0,555841.5,2051206.5,2529994.25,1959081.75,1173761.0,1199614.0,1940303.0,1986658.75,1427004.0,1437589.5,1655747.0,1022196.75,4581200.75,0.4837849130138775,0.20490028036330116,0.20979554990184804,0.15069477276464152,0.15181262493401182,0.17485053855541882,0.10794623348077866,커피-음료,284084970.0,0.011703551229760589,0.01256558483420895
11680531,논현2동,25594006315,3367626,2963793,1756470,0.44469773204608043,11~14,16834,594751,1161719,631211,374224,185054,97175804,3486112567,7565403623,4314761359,2730084334,1463271681,80249819,4925997135,11378447920,5133858870,3314216904,761235667,0.5926426035826389,7600.014465679978,0.003135492662317881,0.19246682502039542,0.4445747094049664,0.20058832551710262,0.12949191553717876,0.029742731858038926,11759136.0,1147344.0,1985677.25,2847590.0,2602017.75,1605286.75,1571219.25,2242067.5,2436649.25,1929404.0,1921836.75,2028041.0,1201136.75,4833267.25,0.41102231065275546,0.1906660064140767,0.20721328930969077,0.16407702062464452,0.16343349970610085,0.1724651368944113,0.10214498327087977,커피-음료,352774080.0,0.009546126518138747,0.012113751831124174
11680545,압구정동,18937093473,2067493,1871271,1024131,0.3431345830507571,11~14,23850,365201,658930,400298,269470,153522,142321604,3083509334,5734530430,3610038694,2194078990,1380472261,303240988,3014916766,6499057663,5005620379,3482795180,631462497,0.5472916536407607,9159.447443352892,0.01601306918785361,0.15920694325655557,0.3431919302857211,0.26432886261753313,0.18391392453998687,0.03334527011234973,7489979.0,1039476.75,1249266.0,1478968.5,1535256.5,1021238.0,1165773.0,1222696.0,1422204.5,1273039.0,1304532.0,1490103.75,777403.5,2728234.5,0.3642512882879912,0.16324424941645363,0.18988097296400966,0.16996563007720047,0.1741703147632323,0.19894631880810346,0.10379248059306975,커피-음료,224699370.0,0.009201151743327095,0.012512744047478323
11680565,청담동,11677261951,926265,806625,446722,0.31224743116816517,11~14,3980,130311,316411,173075,116329,66519,28419484,1757362154,3743232646,1883895624,1266976642,838226007,1715643616,2602074714,3646351421,2219120382,1173379383,320692435,0.5538162095149542,12606.826287293594,0.14692173757848073,0.22283260621529238,0.312260822468553,0.1900377324163703,0.10048411930157274,0.027462982019730835,8993511.25,1138925.5,1323404.5,1795511.0,1937184.5,1339317.25,1459167.5,1786897.0,1941974.75,1413534.25,1376898.25,1520663.75,953543.5,3118915.5,0.34679619709154197,0.19868735917798513,0.21593065222440233,0.15717267824621892,0.15309907462449662,0.16908454414842702,0.10602571937628921,커피-음료,269805337.5,0.003433086270948958,0.00477433047908266
11680580,삼성1동,38431516567,3746441,3200510,1809119,0.3915950924452994,11~14,19438,581641,1227478,761481,405889,204583,176711928,4742033238,10605234972,7119362627,3940129449,2245592010,35869741,6536438441,15074412898,10127300003,5988778063,668717421,0.5652595992513693,10258.140076675436,0.0009333418039193457,0.17008015880936234,0.3922409065413762,0.2635154921701948,0.1558298656405973,0.017400235034549943,4847406.0,549687.25,707004.0,1066745.0,1078181.5,739170.75,706618.5,733872.0,1059266.0,880736.0,872103.0,864444.0,436985.75,1773749.0,0.36591715239037126,0.15139478723259409,0.21852223642913343,0.1816922287920591,0.17991127625785833,0.17833125593358592,0.0901483700766967,커피-음료,145422180.0,0.025762514356475745,0.03399802715416142
11680590,삼성2동,21200781336,2294273,1922175,1006667,0.49202493957946686,11~14,9307,288252,718415,452832,312108,141261,67005877,2049344617,5233779661,3685077748,3007685396,1386874428,197080000,3582154534,10450214479,3670673650,2866466787,434191886,0.5237124611442767,9240.740459396071,0.009295883810911638,0.16896332626747676,0.4929164785665237,0.17313860238570597,0.13520571442961843,0.020479994539763503,8830301.0,1415982.0,1205310.75,1741489.0,1970200.25,1315264.5,1182054.0,2080601.75,1922814.5,1237597.0,1226363.5,1368856.75,994068.25,2946799.75,0.3337145302294905,0.2356207053417545,0.2177518637246907,0.1401534330483185,0.1388812793584273,0.15501813018604915,0.11257467327557691,커피-음료,264909030.0,0.008660607001580882,0.011387121458343637
11680600,대치1동,9567222735,1347531,1315567,308017,0.32128284121037237,11~14,98884,147723,160294,435040,372426,101200,539948006,850059198,1010276756,3187995485,2562956622,894825004,2846498,1531998099,3069755083,2514077673,2189630874,258914508,0.23413250712430458,7099.816430939251,0.00029752605106459873,0.1601298664653698,0.3208616719844769,0.2627803013096674,0.22886797293739394,0.02706266125202739,4420531.25,1862466.25,314528.75,281272.0,875163.25,569538.75,517561.75,1027705.75,857827.5,545871.5,600177.0,838289.5,550659.75,595800.75,0.13478035021243204,0.23248467025315114,0.19405529595566143,0.12348549735962165,0.13577033303406688,0.18963546519437002,0.12456868164884029,커피-음료,132615937.5,0.010161154273029967,0.01723266265330034
11680610,대치2동,27078138555,4493807,4209484,1542880,0.41890477949569505,11~14,259867,545117,997763,1222011,973831,210895,860441898,2698327052,6025948437,7090079963,4744225986,1240599739,47407000,5760124576,11300029274,5063818112,4358134750,548624843,0.36652473319770307,6025.656766078294,0.0017507481137859183,0.21272232447958977,0.4173118935427502,0.1870076150808735,0.1609466153350215,0.020260803447979106,6504876.0,1973027.0,721875.5,924037.5,1307222.0,834115.5,744598.5,1094423.5,1328584.0,1041069.0,1106608.5,1282639.25,651551.0,1645913.0,0.2530275750068103,0.16824663529327846,0.20424432379648744,0.16004440361353545,0.17011984548206607,0.19718119914968402,0.10016347736682452,커피-음료,195146280.0,0.023027889642579916,0.031246690033636854
11680630,대치4동,33002893815,3792438,3287367,1272121,0.36852760274861873,11~14,149077,450936,821185,909070,732973,224126,772922588,3234613365,6215999864,7123996313,5539075555,2054622973,181942647,6377817212,12167295201,7744417865,5528464140,1002956750,0.3869726136449018,8702.289612908635,0.005512930109095647,0.19325024186519202,0.3686735856923521,0.23465875169649877,0.16751452678635356,0.03038996385050788,10354450.5,2892278.25,1355737.25,1594156.75,1959419.75,1460423.25,1092435.25,1902835.5,2000334.0,1562143.0,1623623.0,2111200.75,1154315.75,2949894.0,0.2848914097372912,0.1837698195573005,0.19318591556355405,0.15086681808947755,0.15680436156414096,0.2038930747701194,0.11148015532065174,커피-음료,310633515.0,0.012208721264349083,0.01437476510455404
11680640,역삼1동,145434046786,16231821,14590732,9261335,0.37058580619153025,11~14,180107,3726771,5534564,2600158,1755930,793202,1477175383,32309294484,44122803590,21011303305,14847580619,7325112634,2847082282,19781054937,53912675156,30260898105,30847565442,7784770864,0.6347409437717039,8959.810903902895,0.0195764495654127,0.13601392090881564,0.3707018841009781,0.20807299785536204,0.21210690428899964,0.05352784328043184,20357168.25,1282759.25,4687960.75,5630352.5,4239529.5,2446052.5,2070513.25,3240541.5,4167461.5,3559042.25,3553166.0,3854548.0,1982409.25,10318313.25,0.5068638782803202,0.15918429617537794,0.20471715165983362,0.17482992753670443,0.17454127000202987,0.18934598135966185,0.09738138554707873,커피-음료,610715047.5,0.02657838719783632,0.029918762804246775
11680650,역삼2동,17649201384,2478605,2146790,1105910,0.4453322320712598,11~14,11866,351105,754805,512653,374235,142126,61088521,2115640360,4622804666,3358954214,2416799850,1005722464,224077207,4125319814,7872346228,3170172273,1703651238,553634624,0.5151458689485231,7120.618809370593,0.012696166932694115,0.23373974403962752,0.4460454644217912,0.17962128733337138,0.09652851712284592,0.03136882014966984,12143429.25,2473000.25,1736056.75,2175981.0,2631651.0,1703572.0,1423169.0,2601188.75,2673390.75,1817387.0,1804141.5,1937637.25,1309685.0,3912037.75,0.3221526365791607,0.21420545189078283,0.2201512188165464,0.14966011351365183,0.14856935902187596,0.15956260872520833,0.10785133038099597,커피-음료,364302877.5,0.006803693171487508,0.009423136744185729
11680655,도곡1동,3631386619,507100,411783,209984,0.505933839985004,11~14,3957,71042,138942,95255,68140,34447,19210076,365213712,772982098,590165113,447351150,243122639,6278725,733112079,1836231657,636621350,395589749,23553059,0.5099384870186482,7161.0858193650165,0.0017290158440163598,0.20188213371835415,0.5056557865231259,0.17531081561767467,0.10893627985800539,0.006485968438823506,8588972.25,1819902.5,909228.25,1329434.0,1756020.0,1261921.5,1512466.5,2049485.0,1823910.5,1132344.75,1131248.0,1398499.0,1053485.75,2238662.25,0.2606437865717869,0.2386181885731439,0.21235491824996874,0.1318370483732789,0.13170935556346686,0.16282495265949892,0.12265562390191678,커피-음료,257669167.5,0.0019680274707294964,0.003126629158403268
11680656,도곡2동,11574494046,899895,786821,388180,0.3989655933049879,11~14,4959,141939,246241,162107,141187,90388,39060563,1608868402,2800214580,2096525599,1775663031,1332030793,29476,1151689120,4619258447,2603595503,2804699354,395222146,0.4933523634981781,12862.049512443118,2.546633993922744e-06,0.09950232946882108,0.39908944863091944,0.22494248929176908,0.24231723156566562,0.034145954408830836,3974313.5,983296.75,372699.25,471810.75,842407.75,615917.75,688182.25,955440.25,838369.0,539490.25,526700.25,643452.0,470861.5,844510.0,0.21249204422348664,0.24040384584658459,0.2109468717050127,0.13574426124159555,0.1325260953872914,0.16190267828645125,0.11847618462911896,커피-음료,119229405.0,0.0075475928106829016,0.015321705288668379
11680670,개포2동,1788085641,358950,348846,118183,0.29512780780091297,11~14,10884,53711,64472,95999,74087,49693,48340538,239353193,300444497,463656035,361647543,274113999,180680,295907713,526047678,481166064,413366092,71417414,0.33878272934188725,4981.433740075219,0.00010104661424323803,0.165488557267599,0.29419601943998835,0.2690956478633229,0.231178016601499,0.0399407122133475,2167365.0,555901.5,189516.5,267778.0,398751.25,296529.75,458888.25,540598.25,468632.0,268264.5,260928.5,353341.5,275600.5,457294.5,0.21099099597898832,0.24942649253817423,0.21622200229310706,0.12377449114477718,0.12038973592357541,0.16302814708182517,0.12715924636597897,커피-음료,65020950.0,0.0055205283835440735,0.00861465277481652
11680690,개포4동,2940565765,335040,299912,106055,0.39655321471493654,11~14,3522,31202,74853,74513,63793,52029,19253443,204962560,578232786,632351854,542681276,478569461,538413,447795764,1164175754,755363968,481350589,91341277,0.35362039531595935,8776.760282354346,0.0001830984385414689,0.15228217961654736,0.3959019614036757,0.25687708705266793,0.16369318949749795,0.03106248399106966,3373673.5,585062.75,377457.25,547458.25,611745.75,576606.0,675342.75,951624.5,723110.5,395234.25,384301.5,500873.25,418530.0,924915.5,0.2741567908097805,0.28207368021831397,0.2143392062094924,0.11715248971188232,0.11391188269997082,0.1484652412274039,0.12405764813933536,커피-음료,101210205.0,0.003310338122524305,0.0038221509604571082
11680700,세곡동,5824632291,819535,758252,366523,0.4162389945583881,11~14,4230,102586,263937,217642,100406,69451,17196899,525166973,1519427029,1508888099,875596265,499985026,2912789,1072836735,2427444089,1263573101,969486692,88378885,0.4833788766795208,7107.2404363450005,0.0005000811818628844,0.18418960741224927,0.4167549070437964,0.21693611508359506,0.16644599067618637,0.01517329860231,3456072.0,892412.5,330248.0,494476.5,595743.5,427085.75,716105.75,965041.0,727149.75,378609.75,374844.5,544736.75,465691.0,824724.5,0.23863058987197025,0.27923058315914717,0.21039774344978923,0.10954915001770796,0.10845969065459285,0.15761730369043236,0.1347457460376983,커피-음료,103682160.0,0.007904300990642942,0.014813957064854182
11680720,일원본동,3456152341,384713,374433,84355,0.38145061735728564,11~14,1228,26044,58311,96674,87561,104615,5484410,222241620,471070423,736585517,753715395,864310408,1112335,1104726558,1317351632,768934599,256532398,7494819,0.22528730106587827,8983.716019474257,0.00032184200528561133,0.31964058554211744,0.3811613326103671,0.222482843096412,0.07422485257862654,0.002168544167191269,2411609.0,666742.0,186059.25,251345.5,440131.5,335249.25,532081.5,742511.5,534767.5,249190.0,223829.5,323517.0,337792.5,437404.75,0.181374654846619,0.3078904996622587,0.22174718206807156,0.10332935397073074,0.09281334577868966,0.1341498559675304,0.1400693478918017,커피-음료,72348270.0,0.005317514848661896,0.006428447183834499
11680730,일원1동,2477427733,336875,323210,135427,0.3461540974377713,11~14,3763,41323,94104,81368,64124,38528,19992648,248383095,619247685,598698860,502288546,271443212,99237,391959983,856664102,632634732,551585931,44483748,0.4190062188669905,7354.1454040816325,4.0056466099146554e-05,0.1582124789268273,0.3457877259501882,0.25535951001643203,0.2226446098316927,0.017955618808760627,2484765.5,327139.5,320805.75,419109.75,454829.0,369308.25,593573.75,655141.75,526793.5,291136.5,282409.75,402825.75,326458.75,739915.5,0.29778081674105666,0.263663412100659,0.21200934253151857,0.11716860202703233,0.11365649997957554,0.16211821598456674,0.13138412860288023,커피-음료,74542965.0,0.00451920580298892,0.006101011984927108
11680740,일원2동,631141908,109478,101680,48259,0.3807522223567661,11~14,456,11922,36337,25719,17809,9437,2584458,68200859,173995421,145004749,116910106,55735542,0,187121993,240411187,139534761,59493078,4580889,0.4746164437450826,5765.011308208042,0.0,0.2964816479909618,0.38091463100878414,0.22108302305921348,0.09426260124054384,0.007258096700496713,1344456.75,358572.0,117322.0,186650.25,274217.0,180718.0,226976.5,389504.0,290901.25,144839.5,141245.75,194468.25,183498.25,303972.25,0.226092992578601,0.2897110673139913,0.21637085015936736,0.10773087345502189,0.10505786073073753,0.14464448186972173,0.13648505241987144,커피-음료,40333702.5,0.002714305734763626,0.005292040090282364
11680750,수서동,10033877524,1580467,1487869,588873,0.3500293205069409,11~14,16812,175357,413516,379922,266033,236229,77184024,1021271238,2490454211,2213740466,1644433536,1528704170,224938,2076481750,3513043584,2121936771,2011103516,311086965,0.395782827654854,6348.678918319712,2.2417853861776917e-05,0.2069470895008704,0.3501182444769893,0.21147724455720593,0.20043133984739678,0.031003663763675814,2240516.5,303566.5,218357.75,344239.0,388009.75,329032.5,657311.0,440934.5,520001.25,338553.0,314876.5,370533.0,255618.0,562596.75,0.2511013643505861,0.19680038062652072,0.2320898998065848,0.15110489032328037,0.1405374608935038,0.16537838485010042,0.11408887191859556,커피-음료,67215495.0,0.02351343243101907,0.034890176667390985
11710510,풍납1동,80522091,8771,8641,1291,0.5114271547531515,11~14,0,369,922,916,2251,4183,0,2428138,6013444,8995152,20035982,41638290,0,2893611,39321569,26914472,11392439,0,0.14940400416618446,9180.491506099646,0.0,0.03593561672411115,0.4883326862438284,0.33424954153264597,0.14148215549941445,0.0,4368252.5,575206.5,535637.75,692704.5,654363.0,713575.75,1196765.0,1249687.0,905055.75,468515.75,464437.0,689391.75,591165.0,1228342.25,0.28119762994469755,0.28608396607110054,0.20718943101388942,0.10725473172624522,0.10632100594001835,0.1578186586054721,0.13533214941215052,커피-음료,131047575.0,6.692989168246723e-05,3.50336669876277e-05
11710520,풍납2동,1264481381,114075,109947,29676,0.3886826357404979,11~14,285,8395,21281,31354,22529,26103,2591513,72549087,191135652,347000319,251160850,322691665,0,166453927,491126826,356990690,233398370,16511568,0.2699118666266474,11084.649406092483,0.0,0.13163810041106488,0.38840178541150067,0.28232182408069795,0.1845803137215193,0.013057976375217184,5052167.0,896124.25,575435.5,775463.25,855698.25,798173.5,1151272.25,1445885.5,1099557.25,559875.5,539943.0,748408.75,658497.25,1350898.75,0.26738996355425304,0.28619115322197386,0.21764071733970788,0.11081888227368572,0.10687354554986009,0.14813618591784475,0.13033956518064427,커피-음료,151565010.0,0.0007526473293539189,0.0007322532499197293
11710531,거여1동,1399913011,122800,120508,41883,0.34789510627096953,17~21,1369,12733,29150,25604,28323,23329,10106124,103396593,244473746,227514381,299248534,476986169,1645056,138012416,331830489,377352822,461835302,89236926,0.3475536893816178,11399.943086319217,0.0011751130156472272,0.09858642281023845,0.23703650612045066,0.26955447876753824,0.3299028570854536,0.06374462220067187,3397951.5,501514.25,370328.25,479591.75,519072.75,601147.75,926296.75,932640.25,690031.25,372032.75,375601.5,564243.75,463402.25,849920.0,0.2501271722094915,0.2744713248555784,0.20307271896023235,0.10948736319514861,0.11053762833283524,0.16605409170790106,0.13637694652204424,커피-음료,101938545.0,0.0012046473686670729,0.0016426251882530121
11710532,거여2동,634786864,93785,91513,35347,0.2925529778303464,11~14,1576,16246,19101,18844,22397,13349,10129419,101438115,127346703,117546661,147100583,99840135,415139,66107971,174059885,162162973,181425829,50615067,0.3862511337187066,6768.532963693555,0.0006539817118836914,0.10414199591880653,0.27420209029404236,0.25546050524448155,0.2858058968907712,0.07973552994001464,3634468.5,618954.0,337740.5,544979.0,593969.5,560359.75,978465.75,1106552.75,749826.75,372228.0,362358.0,545236.0,498266.5,882719.5,0.24287443955010202,0.3044606797390045,0.20630987722138738,0.10241607541790498,0.09970041011498655,0.15001808379959822,0.13709473613542117,커피-음료,109034055.0,0.0008601441081871164,0.0013347766004187438
11710540,마천1동,731000280,151232,148744,59720,0.30692378469001474,11~14,1930,25022,34698,30417,28177,28500,7567282,109047492,148603559,142637369,135633843,152880652,0,177008034,224786457,193956918,131753403,3495468,0.4014951863604582,4833.634944985189,0.0,0.2421449606011095,0.30750529534680887,0.26533083954495884,0.18023714436880928,0.00478176013831349,2837669.5,473418.5,277849.5,342728.75,412848.5,506733.5,824091.5,855712.75,596435.75,285107.25,283080.0,426898.25,390435.75,620578.25,0.21869292741808022,0.3015547617507959,0.21018506559696257,0.1004723242082984,0.0997579175446612,0.15043973584661638,0.1375902831531297,커피-음료,85130085.0,0.001776481252191866,0.0032077609337205527
11710550,마천2동,3796819538,382249,373897,151224,0.3071960225369247,11~14,3830,52561,98663,77549,82289,59005,26150533,446617190,862854329,726708548,1019132647,572380070,0,534834999,1169325781,1005510254,972493275,114655229,0.4044536329523906,9932.843612409712,0.0,0.14086395037930297,0.3079750747426753,0.2648296143486607,0.2561336574643385,0.03019770306502252,4772358.75,676313.25,469440.75,595238.5,664556.75,823037.0,1543772.75,1362417.0,956511.75,510379.75,519884.0,778689.0,644477.75,1064679.25,0.2230928783382012,0.28548084319939276,0.20042746157756897,0.10694496720306285,0.10893648764355782,0.16316648449783872,0.1350438606485734,커피-음료,143170762.5,0.002669881708564624,0.004734571468355375
11710561,방이1동,2148141146,229375,215385,83997,0.36955160627701805,11~14,3693,28927,55070,51486,44070,32139,19109978,201354232,407878620,451394164,431064761,374649017,25004789,258050851,792050269,641051416,390059011,41924810,0.389985375026116,9365.193007084468,0.011640198339183063,0.12012751186322651,0.36871425812724506,0.2984214594993843,0.18157978665709149,0.01951678551386958,3434260.75,934542.0,372574.5,440832.0,551304.5,453543.0,681463.5,722589.75,618695.25,419187.25,473963.5,762495.75,437329.25,813406.5,0.23685053617434262,0.21040619877218117,0.1801538366007881,0.12206040266453268,0.1380103418181045,0.22202616676674886,0.12734305337764468,커피-음료,103027822.5,0.0022263403654871963,0.00344219034394242
11710562,방이2동,14164625909,1691363,1608891,945377,0.28250060552557416,17~21,21094,384941,560436,270516,217833,154071,161289521,3140458871,4430479014,2196140522,1850331491,1386756379,279210668,1371021847,3713840686,3398398159,4000866528,1401288021,0.5875954306413548,8374.681194397654,0.019711827886862408,0.09679195594772978,0.26219122974792286,0.2399214903967712,0.2824547964558603,0.09892869956485344,6283369.5,715559.5,1243506.25,1465749.25,1072964.75,781973.0,1003616.5,1547597.75,1211203.5,748515.5,763720.0,1162912.25,849419.75,2709255.5,0.4311787648331043,0.24630061147923896,0.19276337321878015,0.11912644959046256,0.12154624998577594,0.1850778073770769,0.1351853889859573,커피-음료,188501085.0,0.008972696364055411,0.011631448811921455
11710566,오륜동,2470884080,243986,234115,105590,0.3530132304569413,11~14,4212,46367,59223,52645,38077,33591,31879973,392695121,564339661,532719774,390784702,390566657,0,259125180,826308160,858710360,490999369,35741011,0.45101766226000045,10127.155164640593,0.0,0.10487144342279303,0.33441801931881804,0.3475316251987022,0.19871404448888594,0.014464867570800812,754766.25,165280.5,87907.25,95462.0,129839.75,100418.25,175858.5,175588.25,163978.5,92129.0,94196.75,132102.0,96771.5,183369.25,0.24294839627500567,0.23263924426933505,0.21725732966994749,0.12206295657761591,0.12480254648376236,0.17502372423250245,0.12821386753845976,커피-음료,22642987.5,0.010775344905348731,0.019194421456523746
11710570,오금동,11325287853,2076392,2027847,823289,0.32884843095195637,11~14,55933,301238,522051,396040,406159,346426,225002119,1296607031,2364196953,2069512213,2377248835,2270024943,73171759,2146451062,3715771575,2950498146,2037415306,401980005,0.4059916749143303,5454.311061206169,0.006460918252123476,0.18952728529822033,0.32809511097907457,0.2605230157764538,0.17989964868401126,0.035494021010116575,9703115.0,2011251.75,983332.25,1233922.25,1508146.75,1526522.75,2439940.25,2570670.5,2057575.75,1173614.25,1130879.5,1552172.0,1218203.5,2217254.5,0.2285095559518773,0.26493249848115785,0.21205311387116405,0.12095231788966739,0.11654808790785227,0.1599663613179891,0.1255476720620131,커피-음료,291093450.0,0.007133077023890438,0.012377003481858608
11710580,송파1동,10572346250,941819,919825,608631,0.3155648461734455,14~17,14257,289850,318781,130115,107385,59437,139304105,3637369257,3522637305,1272071869,1092239633,563155962,8281713,584923274,2990969013,3186113359,3277232458,524826433,0.661681298073003,11225.454413215279,0.0007833372842854064,0.0553257772842996,0.2829049429780074,0.30136294098388994,0.30998156705281954,0.04964143441669819,5745404.75,698524.0,1032967.0,1306759.75,944926.75,741559.0,1020668.75,1456291.0,1125184.75,693633.25,704936.0,1027236.25,738123.0,2339726.75,0.4072344511498515,0.2534705670649226,0.19584081521845784,0.12072835251511219,0.12269562035642484,0.17879266904564034,0.12847188877337146,커피-음료,172362142.5,0.0054641871256618894,0.008670969804486785
11710590,송파2동,3093096429,461015,443972,197535,0.30092879909962167,11~14,7038,57790,139745,113599,84004,41796,31950443,346661196,865890401,717465174,544498131,372578748,49625343,576324486,930416255,804354041,535599424,196776880,0.4449267070896363,6709.318414802121,0.016043904268462753,0.18632606490911313,0.3008041541403881,0.26004816191910585,0.1731596270256468,0.0636180877372834,2990354.75,665149.25,324797.25,451134.5,492415.75,407982.25,648876.0,781746.5,642824.5,363678.0,351320.0,474548.75,376237.5,775931.75,0.25947816057609885,0.2614226623112191,0.21496596683052405,0.12161700881810093,0.11748438876691804,0.15869312829857393,0.1258170121789062,커피-음료,89710642.5,0.005138910915725522,0.008485926758377912
11710600,석촌동,11941425864,1244125,1192362,597935,0.290026377505718,11~14,13173,214559,383376,222499,204728,154027,81577961,1902116560,3361578840,1989433070,2087334708,1572965289,54904806,1558943733,3473771819,3017742383,2832912092,1003151031,0.5014710297711601,9598.252477845876,0.004597843392012537,0.13054921169001865,0.2909009241076004,0.2527120644861712,0.23723398899459935,0.08400596732959795,6634373.25,880085.0,973292.0,1478932.75,1179626.0,884371.5,1238065.75,1784432.5,1346798.75,777871.75,766225.25,1091435.0,867609.5,2452224.75,0.36962417663190716,0.26896775818273416,0.20300316235599195,0.11724871674954375,0.1154932381894552,0.16451214890570107,0.13077490025150454,커피-음료,199031197.5,0.006250904459337335,0.008127789537507387
11710610,삼전동,5147137686,784029,761420,353621,0.287025336565179,11~14,13418,111826,241795,190013,140195,64173,66584857,697574623,1538742709,1205346197,861545664,447242142,38930912,842597553,1478112438,1356763473,1130279078,300454232,0.4644230516666229,6564.983802895046,0.007563604157295123,0.16370215921983788,0.2871717308088346,0.2635957216940864,0.21959371342917677,0.05837307069076916,6217630.0,945230.5,897042.5,1330200.25,1100605.75,802369.75,1142181.75,1809073.0,1266969.75,664262.25,665066.0,986687.0,825571.75,2227242.75,0.35821410247956215,0.2909586128476606,0.20377052832027637,0.10683528128885122,0.10696455080151118,0.15869181665682905,0.13277916987662503,커피-음료,186528900.0,0.004203257511302538,0.0052923583056524335
11710620,가락본동,7780932476,1227486,1139814,544038,0.39454266352273815,11~14,5021,170676,373362,239797,205171,145787,29177204,923240094,2090221082,1436659262,1251839608,899143125,73910256,1503603184,3067719010,1696214693,1231957435,207527898,0.4773041917365465,6338.917491523325,0.009498894409888978,0.1932420296202041,0.394261101669018,0.2179963260485696,0.15833030794187294,0.026671340310446358,8601247.75,1182807.0,1039055.0,1598914.5,1602041.5,1391528.75,1786900.0,2106107.5,1767801.75,1087129.75,1077306.75,1451595.25,1111307.75,2637969.5,0.3066961418475593,0.24486069477535977,0.20552852346335448,0.1263920981697103,0.12525005456330449,0.1687656596102583,0.12920308568021424,커피-음료,258037432.5,0.004757007493476746,0.00687445400714451
